"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","06-Jul-2024","21","10.00"
"MFP","06-Jul-2024","22","10.00"
"MFP","06-Jul-2024","23","9.80"
"MFP","06-Jul-2024","24","9.80"
"MFP","06-Jul-2024","25","10.00"
"MFP","06-Jul-2024","26","10.00"
"MFP","06-Jul-2024","27","10.00"
"MFP","06-Jul-2024","28","10.00"
"MFP","06-Jul-2024","29","9.80"
"MFP","06-Jul-2024","30","10.00"
"MFP","06-Jul-2024","31","10.00"
"MFP","06-Jul-2024","32","10.00"
"MFP","06-Jul-2024","33","10.00"
"MFP","06-Jul-2024","34","10.00"
"MFP","06-Jul-2024","35","11.11"
"MFP","06-Jul-2024","36","24.68"
"MFP","06-Jul-2024","37","35.44"
"MFP","06-Jul-2024","38","33.33"
"MFP","06-Jul-2024","39","35.44"
"MFP","06-Jul-2024","40","30.03"
"MFP","06-Jul-2024","41","30.03"
"MFP","06-Jul-2024","42","30.00"
"MFP","06-Jul-2024","43","11.11"
"MFP","06-Jul-2024","44","11.11"
"MFP","06-Jul-2024","45","11.11"
"MFP","06-Jul-2024","46","9.80"
"MFP","06-Jul-2024","47","9.80"
"MFP","06-Jul-2024","48","9.80"
"MFP","07-Jul-2024","1","20.03"
"MFP","07-Jul-2024","2","10.00"
"MFP","07-Jul-2024","3","10.00"
"MFP","07-Jul-2024","4","10.00"
"MFP","07-Jul-2024","5","10.00"
"MFP","07-Jul-2024","6","10.00"
"MFP","07-Jul-2024","7","9.80"
"MFP","07-Jul-2024","8","9.80"
"MFP","07-Jul-2024","9","9.80"
"MFP","07-Jul-2024","10","10.00"
"MFP","07-Jul-2024","11","10.00"
"MFP","07-Jul-2024","12","20.03"
"MFP","07-Jul-2024","13","20.03"
"MFP","07-Jul-2024","14","24.68"
"MFP","07-Jul-2024","15","44.44"
"MFP","07-Jul-2024","16","33.33"
"MFP","07-Jul-2024","17","24.68"
"MFP","07-Jul-2024","18","44.44"
"MFP","07-Jul-2024","19","30.00"
"MFP","07-Jul-2024","20","30.00"
"MFP","07-Jul-2024","21","24.68"
"MFP","07-Jul-2024","22","11.11"
"MFP","07-Jul-2024","23","10.00"
"MFP","07-Jul-2024","24","10.00"
"MFP","07-Jul-2024","25","24.68"
"MFP","07-Jul-2024","26","24.68"
"MFP","07-Jul-2024","27","24.68"
"MFP","07-Jul-2024","28","12.65"
"MFP","07-Jul-2024","29","14.24"
"MFP","07-Jul-2024","30","14.24"
"MFP","07-Jul-2024","31","24.68"
"MFP","07-Jul-2024","32","24.68"
"MFP","07-Jul-2024","33","24.68"
"MFP","07-Jul-2024","34","24.68"
"MFP","07-Jul-2024","35","30.00"
"MFP","07-Jul-2024","36","30.03"
"MFP","07-Jul-2024","37","45.00"
"MFP","07-Jul-2024","38","44.44"
"MFP","07-Jul-2024","39","44.44"
"MFP","07-Jul-2024","40","44.44"
"MFP","07-Jul-2024","41","35.44"
"MFP","07-Jul-2024","42","33.33"
"MFP","07-Jul-2024","43","30.00"
"MFP","07-Jul-2024","44","30.00"
"MFP","07-Jul-2024","45","30.00"
"MFP","07-Jul-2024","46","10.00"
"MFP","07-Jul-2024","47","10.00"
"MFP","07-Jul-2024","48","10.00"
