"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESD","01-Sep-2023","24","0.04"
"MRP","PRIRESE","01-Sep-2023","24","0.02"
"MRP","CONRESA","01-Sep-2023","25","0.10"
"MRP","CONRESB","01-Sep-2023","25","0.08"
"MRP","CONRESC","01-Sep-2023","25","0.08"
"MRP","CONRESD","01-Sep-2023","25","0.06"
"MRP","CONRESE","01-Sep-2023","25","0.02"
"MRP","PRIRESA","01-Sep-2023","25","0.01"
"MRP","PRIRESB","01-Sep-2023","25","0.01"
"MRP","PRIRESC","01-Sep-2023","25","0.01"
"MRP","PRIRESD","01-Sep-2023","25","0.01"
"MRP","PRIRESE","01-Sep-2023","25","0.00"
"MRP","CONRESA","01-Sep-2023","26","0.01"
"MRP","CONRESB","01-Sep-2023","26","0.01"
"MRP","CONRESC","01-Sep-2023","26","0.01"
"MRP","CONRESD","01-Sep-2023","26","0.01"
"MRP","CONRESE","01-Sep-2023","26","0.00"
"MRP","PRIRESA","01-Sep-2023","26","0.01"
"MRP","PRIRESB","01-Sep-2023","26","0.01"
"MRP","PRIRESC","01-Sep-2023","26","0.01"
"MRP","PRIRESD","01-Sep-2023","26","0.01"
"MRP","PRIRESE","01-Sep-2023","26","0.00"
"MRP","CONRESA","01-Sep-2023","27","0.10"
"MRP","CONRESB","01-Sep-2023","27","0.08"
"MRP","CONRESC","01-Sep-2023","27","0.08"
"MRP","CONRESD","01-Sep-2023","27","0.06"
"MRP","CONRESE","01-Sep-2023","27","0.02"
"MRP","PRIRESA","01-Sep-2023","27","0.01"
"MRP","PRIRESB","01-Sep-2023","27","0.01"
"MRP","PRIRESC","01-Sep-2023","27","0.01"
"MRP","PRIRESD","01-Sep-2023","27","0.01"
"MRP","PRIRESE","01-Sep-2023","27","0.00"
"MRP","CONRESA","01-Sep-2023","28","5.55"
"MRP","CONRESB","01-Sep-2023","28","4.72"
"MRP","CONRESC","01-Sep-2023","28","4.16"
"MRP","CONRESD","01-Sep-2023","28","3.33"
"MRP","CONRESE","01-Sep-2023","28","1.39"
"MRP","PRIRESA","01-Sep-2023","28","0.06"
"MRP","PRIRESB","01-Sep-2023","28","0.05"
"MRP","PRIRESC","01-Sep-2023","28","0.05"
"MRP","PRIRESD","01-Sep-2023","28","0.04"
"MRP","PRIRESE","01-Sep-2023","28","0.02"
"MRP","CONRESA","01-Sep-2023","29","0.21"
"MRP","CONRESB","01-Sep-2023","29","0.18"
"MRP","CONRESC","01-Sep-2023","29","0.16"
"MRP","CONRESD","01-Sep-2023","29","0.13"
"MRP","CONRESE","01-Sep-2023","29","0.05"
"MRP","PRIRESA","01-Sep-2023","29","0.05"
"MRP","PRIRESB","01-Sep-2023","29","0.04"
"MRP","PRIRESC","01-Sep-2023","29","0.04"
"MRP","PRIRESD","01-Sep-2023","29","0.03"
"MRP","PRIRESE","01-Sep-2023","29","0.01"
"MRP","CONRESA","01-Sep-2023","30","0.02"
"MRP","CONRESB","01-Sep-2023","30","0.02"
"MRP","CONRESC","01-Sep-2023","30","0.01"
"MRP","CONRESD","01-Sep-2023","30","0.01"
"MRP","CONRESE","01-Sep-2023","30","0.00"
"MRP","PRIRESA","01-Sep-2023","30","0.01"
"MRP","PRIRESB","01-Sep-2023","30","0.01"
"MRP","PRIRESC","01-Sep-2023","30","0.01"
"MRP","PRIRESD","01-Sep-2023","30","0.01"
"MRP","PRIRESE","01-Sep-2023","30","0.00"
"MRP","CONRESA","01-Sep-2023","31","0.10"
"MRP","CONRESB","01-Sep-2023","31","0.08"
"MRP","CONRESC","01-Sep-2023","31","0.08"
"MRP","CONRESD","01-Sep-2023","31","0.06"
"MRP","CONRESE","01-Sep-2023","31","0.02"
"MRP","PRIRESA","01-Sep-2023","31","0.01"
"MRP","PRIRESB","01-Sep-2023","31","0.01"
"MRP","PRIRESC","01-Sep-2023","31","0.01"
"MRP","PRIRESD","01-Sep-2023","31","0.01"
"MRP","PRIRESE","01-Sep-2023","31","0.00"
"MRP","CONRESA","01-Sep-2023","32","10.03"
"MRP","CONRESB","01-Sep-2023","32","8.53"
"MRP","CONRESC","01-Sep-2023","32","7.52"
"MRP","CONRESD","01-Sep-2023","32","6.02"
"MRP","CONRESE","01-Sep-2023","32","2.51"
"MRP","PRIRESA","01-Sep-2023","32","0.06"
"MRP","PRIRESB","01-Sep-2023","32","0.05"
"MRP","PRIRESC","01-Sep-2023","32","0.04"
"MRP","PRIRESD","01-Sep-2023","32","0.04"
"MRP","PRIRESE","01-Sep-2023","32","0.01"
"MRP","CONRESA","01-Sep-2023","33","15.14"
"MRP","CONRESB","01-Sep-2023","33","12.87"
"MRP","CONRESC","01-Sep-2023","33","11.36"
"MRP","CONRESD","01-Sep-2023","33","9.09"
"MRP","CONRESE","01-Sep-2023","33","3.79"
"MRP","PRIRESA","01-Sep-2023","33","0.06"
"MRP","PRIRESB","01-Sep-2023","33","0.05"
"MRP","PRIRESC","01-Sep-2023","33","0.04"
"MRP","PRIRESD","01-Sep-2023","33","0.04"
"MRP","PRIRESE","01-Sep-2023","33","0.02"
"MRP","CONRESA","01-Sep-2023","34","15.00"
"MRP","CONRESB","01-Sep-2023","34","12.75"
"MRP","CONRESC","01-Sep-2023","34","11.25"
"MRP","CONRESD","01-Sep-2023","34","9.00"
"MRP","CONRESE","01-Sep-2023","34","3.75"
"MRP","PRIRESA","01-Sep-2023","34","0.06"
"MRP","PRIRESB","01-Sep-2023","34","0.05"
"MRP","PRIRESC","01-Sep-2023","34","0.05"
"MRP","PRIRESD","01-Sep-2023","34","0.04"
"MRP","PRIRESE","01-Sep-2023","34","0.02"
"MRP","CONRESA","01-Sep-2023","35","15.00"
"MRP","CONRESB","01-Sep-2023","35","12.75"
"MRP","CONRESC","01-Sep-2023","35","11.25"
