"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESD","01-Oct-2023","47","0.06"
"MRP","CONRESE","01-Oct-2023","47","0.03"
"MRP","PRIRESA","01-Oct-2023","47","0.07"
"MRP","PRIRESB","01-Oct-2023","47","0.06"
"MRP","PRIRESC","01-Oct-2023","47","0.05"
"MRP","PRIRESD","01-Oct-2023","47","0.04"
"MRP","PRIRESE","01-Oct-2023","47","0.02"
"MRP","CONRESA","01-Oct-2023","48","0.10"
"MRP","CONRESB","01-Oct-2023","48","0.09"
"MRP","CONRESC","01-Oct-2023","48","0.08"
"MRP","CONRESD","01-Oct-2023","48","0.06"
"MRP","CONRESE","01-Oct-2023","48","0.03"
"MRP","PRIRESA","01-Oct-2023","48","0.06"
"MRP","PRIRESB","01-Oct-2023","48","0.05"
"MRP","PRIRESC","01-Oct-2023","48","0.05"
"MRP","PRIRESD","01-Oct-2023","48","0.04"
"MRP","PRIRESE","01-Oct-2023","48","0.02"
"MRP","CONRESA","02-Oct-2023","1","0.10"
"MRP","CONRESB","02-Oct-2023","1","0.08"
"MRP","CONRESC","02-Oct-2023","1","0.07"
"MRP","CONRESD","02-Oct-2023","1","0.06"
"MRP","CONRESE","02-Oct-2023","1","0.02"
"MRP","PRIRESA","02-Oct-2023","1","0.06"
"MRP","PRIRESB","02-Oct-2023","1","0.05"
"MRP","PRIRESC","02-Oct-2023","1","0.05"
"MRP","PRIRESD","02-Oct-2023","1","0.04"
"MRP","PRIRESE","02-Oct-2023","1","0.02"
"MRP","CONRESA","02-Oct-2023","2","5.00"
"MRP","CONRESB","02-Oct-2023","2","4.25"
"MRP","CONRESC","02-Oct-2023","2","3.75"
"MRP","CONRESD","02-Oct-2023","2","3.00"
"MRP","CONRESE","02-Oct-2023","2","1.25"
"MRP","PRIRESA","02-Oct-2023","2","0.06"
"MRP","PRIRESB","02-Oct-2023","2","0.05"
"MRP","PRIRESC","02-Oct-2023","2","0.04"
"MRP","PRIRESD","02-Oct-2023","2","0.04"
"MRP","PRIRESE","02-Oct-2023","2","0.01"
"MRP","CONRESA","02-Oct-2023","3","12.88"
"MRP","CONRESB","02-Oct-2023","3","10.95"
