"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","CONRESB","01-May-2023","47","0.08"
"MRP","CONRESC","01-May-2023","47","0.07"
"MRP","CONRESD","01-May-2023","47","0.06"
"MRP","CONRESE","01-May-2023","47","0.02"
"MRP","PRIRESA","01-May-2023","47","0.55"
"MRP","PRIRESB","01-May-2023","47","0.47"
"MRP","PRIRESC","01-May-2023","47","0.41"
"MRP","PRIRESD","01-May-2023","47","0.33"
"MRP","PRIRESE","01-May-2023","47","0.14"
"MRP","CONRESA","01-May-2023","48","0.10"
"MRP","CONRESB","01-May-2023","48","0.08"
"MRP","CONRESC","01-May-2023","48","0.07"
"MRP","CONRESD","01-May-2023","48","0.06"
"MRP","CONRESE","01-May-2023","48","0.02"
"MRP","PRIRESA","01-May-2023","48","0.55"
"MRP","PRIRESB","01-May-2023","48","0.47"
"MRP","PRIRESC","01-May-2023","48","0.41"
"MRP","PRIRESD","01-May-2023","48","0.33"
"MRP","PRIRESE","01-May-2023","48","0.14"
"MRP","CONRESA","02-May-2023","1","13.14"
"MRP","CONRESB","02-May-2023","1","11.17"
"MRP","CONRESC","02-May-2023","1","9.86"
"MRP","CONRESD","02-May-2023","1","7.88"
"MRP","CONRESE","02-May-2023","1","3.28"
"MRP","PRIRESA","02-May-2023","1","0.50"
"MRP","PRIRESB","02-May-2023","1","0.43"
"MRP","PRIRESC","02-May-2023","1","0.38"
"MRP","PRIRESD","02-May-2023","1","0.30"
"MRP","PRIRESE","02-May-2023","1","0.13"
"MRP","CONRESA","02-May-2023","2","13.14"
"MRP","CONRESB","02-May-2023","2","11.17"
"MRP","CONRESC","02-May-2023","2","9.85"
"MRP","CONRESD","02-May-2023","2","7.88"
"MRP","CONRESE","02-May-2023","2","3.28"
"MRP","PRIRESA","02-May-2023","2","0.06"
"MRP","PRIRESB","02-May-2023","2","0.05"
"MRP","PRIRESC","02-May-2023","2","0.04"
"MRP","PRIRESD","02-May-2023","2","0.04"
"MRP","PRIRESE","02-May-2023","2","0.02"
"MRP","CONRESA","02-May-2023","3","10.00"
"MRP","CONRESB","02-May-2023","3","8.50"
"MRP","CONRESC","02-May-2023","3","7.50"
"MRP","CONRESD","02-May-2023","3","6.00"
"MRP","CONRESE","02-May-2023","3","2.50"
"MRP","PRIRESA","02-May-2023","3","0.05"
"MRP","PRIRESB","02-May-2023","3","0.04"
"MRP","PRIRESC","02-May-2023","3","0.04"
"MRP","PRIRESD","02-May-2023","3","0.03"
"MRP","PRIRESE","02-May-2023","3","0.01"
"MRP","CONRESA","02-May-2023","4","13.14"
"MRP","CONRESB","02-May-2023","4","11.17"
"MRP","CONRESC","02-May-2023","4","9.86"
"MRP","CONRESD","02-May-2023","4","7.88"
"MRP","CONRESE","02-May-2023","4","3.29"
"MRP","PRIRESA","02-May-2023","4","0.05"
"MRP","PRIRESB","02-May-2023","4","0.04"
"MRP","PRIRESC","02-May-2023","4","0.04"
"MRP","PRIRESD","02-May-2023","4","0.03"
"MRP","PRIRESE","02-May-2023","4","0.01"
"MRP","CONRESA","02-May-2023","5","13.14"
"MRP","CONRESB","02-May-2023","5","11.17"
"MRP","CONRESC","02-May-2023","5","9.86"
"MRP","CONRESD","02-May-2023","5","7.88"
"MRP","CONRESE","02-May-2023","5","3.29"
"MRP","PRIRESA","02-May-2023","5","0.06"
"MRP","PRIRESB","02-May-2023","5","0.05"
"MRP","PRIRESC","02-May-2023","5","0.04"
"MRP","PRIRESD","02-May-2023","5","0.04"
"MRP","PRIRESE","02-May-2023","5","0.02"
"MRP","CONRESA","02-May-2023","6","13.14"
"MRP","CONRESB","02-May-2023","6","11.17"
"MRP","CONRESC","02-May-2023","6","9.86"
"MRP","CONRESD","02-May-2023","6","7.88"
"MRP","CONRESE","02-May-2023","6","3.29"
"MRP","PRIRESA","02-May-2023","6","0.02"
"MRP","PRIRESB","02-May-2023","6","0.02"
"MRP","PRIRESC","02-May-2023","6","0.02"
"MRP","PRIRESD","02-May-2023","6","0.01"
"MRP","PRIRESE","02-May-2023","6","0.01"
"MRP","CONRESA","02-May-2023","7","13.14"
