"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESA","01-Dec-2023","27","0.05"
"MRP","PRIRESB","01-Dec-2023","27","0.04"
"MRP","PRIRESC","01-Dec-2023","27","0.04"
"MRP","PRIRESD","01-Dec-2023","27","0.03"
"MRP","PRIRESE","01-Dec-2023","27","0.01"
"MRP","CONRESA","01-Dec-2023","28","25.20"
"MRP","CONRESB","01-Dec-2023","28","21.42"
"MRP","CONRESC","01-Dec-2023","28","18.90"
"MRP","CONRESD","01-Dec-2023","28","15.12"
"MRP","CONRESE","01-Dec-2023","28","6.30"
"MRP","PRIRESA","01-Dec-2023","28","0.05"
"MRP","PRIRESB","01-Dec-2023","28","0.04"
"MRP","PRIRESC","01-Dec-2023","28","0.04"
"MRP","PRIRESD","01-Dec-2023","28","0.03"
"MRP","PRIRESE","01-Dec-2023","28","0.01"
"MRP","CONRESA","01-Dec-2023","29","23.81"
"MRP","CONRESB","01-Dec-2023","29","20.24"
"MRP","CONRESC","01-Dec-2023","29","17.86"
"MRP","CONRESD","01-Dec-2023","29","14.29"
"MRP","CONRESE","01-Dec-2023","29","5.95"
"MRP","PRIRESA","01-Dec-2023","29","0.06"
"MRP","PRIRESB","01-Dec-2023","29","0.05"
"MRP","PRIRESC","01-Dec-2023","29","0.04"
"MRP","PRIRESD","01-Dec-2023","29","0.04"
"MRP","PRIRESE","01-Dec-2023","29","0.02"
"MRP","CONRESA","01-Dec-2023","30","22.22"
"MRP","CONRESB","01-Dec-2023","30","18.89"
"MRP","CONRESC","01-Dec-2023","30","16.66"
"MRP","CONRESD","01-Dec-2023","30","13.33"
"MRP","CONRESE","01-Dec-2023","30","5.55"
"MRP","PRIRESA","01-Dec-2023","30","0.06"
"MRP","PRIRESB","01-Dec-2023","30","0.05"
"MRP","PRIRESC","01-Dec-2023","30","0.04"
"MRP","PRIRESD","01-Dec-2023","30","0.04"
"MRP","PRIRESE","01-Dec-2023","30","0.02"
"MRP","CONRESA","01-Dec-2023","31","24.63"
"MRP","CONRESB","01-Dec-2023","31","20.94"
"MRP","CONRESC","01-Dec-2023","31","18.47"
"MRP","CONRESD","01-Dec-2023","31","14.78"
"MRP","CONRESE","01-Dec-2023","31","6.16"
"MRP","PRIRESA","01-Dec-2023","31","0.06"
"MRP","PRIRESB","01-Dec-2023","31","0.05"
"MRP","PRIRESC","01-Dec-2023","31","0.04"
"MRP","PRIRESD","01-Dec-2023","31","0.04"
"MRP","PRIRESE","01-Dec-2023","31","0.02"
"MRP","CONRESA","01-Dec-2023","32","24.53"
"MRP","CONRESB","01-Dec-2023","32","20.85"
"MRP","CONRESC","01-Dec-2023","32","18.40"
"MRP","CONRESD","01-Dec-2023","32","14.72"
"MRP","CONRESE","01-Dec-2023","32","6.13"
"MRP","PRIRESA","01-Dec-2023","32","0.06"
"MRP","PRIRESB","01-Dec-2023","32","0.05"
