"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","12-Sep-2023","4","10.00"
"MFP","12-Sep-2023","5","10.00"
"MFP","12-Sep-2023","6","10.00"
"MFP","12-Sep-2023","7","10.00"
"MFP","12-Sep-2023","8","10.00"
"MFP","12-Sep-2023","9","10.00"
"MFP","12-Sep-2023","10","9.80"
"MFP","12-Sep-2023","11","10.00"
"MFP","12-Sep-2023","12","10.03"
"MFP","12-Sep-2023","13","15.00"
"MFP","12-Sep-2023","14","22.47"
"MFP","12-Sep-2023","15","21.97"
"MFP","12-Sep-2023","16","44.44"
"MFP","12-Sep-2023","17","10.20"
"MFP","12-Sep-2023","18","44.44"
"MFP","12-Sep-2023","19","50.25"
"MFP","12-Sep-2023","20","57.97"
"MFP","12-Sep-2023","21","58.47"
"MFP","12-Sep-2023","22","43.00"
"MFP","12-Sep-2023","23","27.99"
"MFP","12-Sep-2023","24","23.99"
"MFP","12-Sep-2023","25","22.05"
"MFP","12-Sep-2023","26","21.97"
"MFP","12-Sep-2023","27","25.00"
"MFP","12-Sep-2023","28","25.00"
"MFP","12-Sep-2023","29","25.00"
"MFP","12-Sep-2023","30","26.02"
"MFP","12-Sep-2023","31","25.00"
"MFP","12-Sep-2023","32","29.02"
"MFP","12-Sep-2023","33","30.02"
"MFP","12-Sep-2023","34","53.03"
"MFP","12-Sep-2023","35","27.99"
"MFP","12-Sep-2023","36","53.57"
"MFP","12-Sep-2023","37","91.11"
"MFP","12-Sep-2023","38","50.00"
"MFP","12-Sep-2023","39","124.44"
"MFP","12-Sep-2023","40","60.03"
"MFP","12-Sep-2023","41","58.72"
"MFP","12-Sep-2023","42","28.44"
"MFP","12-Sep-2023","43","14.98"
"MFP","12-Sep-2023","44","10.00"
"MFP","12-Sep-2023","45","10.00"
"MFP","12-Sep-2023","46","10.00"
"MFP","12-Sep-2023","47","10.00"
"MFP","12-Sep-2023","48","10.00"
"MFP","13-Sep-2023","1","9.88"
"MFP","13-Sep-2023","2","9.88"
"MFP","13-Sep-2023","3","9.80"
"MFP","13-Sep-2023","4","9.80"
"MFP","13-Sep-2023","5","9.80"
"MFP","13-Sep-2023","6","9.80"
"MFP","13-Sep-2023","7","9.80"
"MFP","13-Sep-2023","8","9.80"
"MFP","13-Sep-2023","9","9.80"
"MFP","13-Sep-2023","10","7.50"
"MFP","13-Sep-2023","11","9.88"
"MFP","13-Sep-2023","12","10.00"
