"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","08-May-2023","9","10.00"
"MFP","08-May-2023","10","13.33"
"MFP","08-May-2023","11","15.00"
"MFP","08-May-2023","12","33.33"
"MFP","08-May-2023","13","33.33"
"MFP","08-May-2023","14","37.00"
"MFP","08-May-2023","15","37.00"
"MFP","08-May-2023","16","73.00"
"MFP","08-May-2023","17","37.00"
"MFP","08-May-2023","18","50.05"
"MFP","08-May-2023","19","15.00"
"MFP","08-May-2023","20","37.00"
"MFP","08-May-2023","21","24.32"
"MFP","08-May-2023","22","15.33"
"MFP","08-May-2023","23","15.00"
"MFP","08-May-2023","24","15.00"
"MFP","08-May-2023","25","24.32"
"MFP","08-May-2023","26","24.32"
"MFP","08-May-2023","27","23.32"
"MFP","08-May-2023","28","15.33"
"MFP","08-May-2023","29","23.09"
"MFP","08-May-2023","30","23.09"
"MFP","08-May-2023","31","23.09"
"MFP","08-May-2023","32","24.32"
"MFP","08-May-2023","33","24.32"
"MFP","08-May-2023","34","37.00"
"MFP","08-May-2023","35","24.32"
"MFP","08-May-2023","36","31.37"
"MFP","08-May-2023","37","73.00"
"MFP","08-May-2023","38","37.00"
"MFP","08-May-2023","39","299.00"
"MFP","08-May-2023","40","137.00"
"MFP","08-May-2023","41","183.83"
"MFP","08-May-2023","42","57.22"
"MFP","08-May-2023","43","31.37"
"MFP","08-May-2023","44","15.33"
"MFP","08-May-2023","45","15.33"
"MFP","08-May-2023","46","13.32"
"MFP","08-May-2023","47","10.00"
"MFP","08-May-2023","48","10.00"
"MFP","09-May-2023","1","10.00"
"MFP","09-May-2023","2","10.00"
"MFP","09-May-2023","3","10.00"
"MFP","09-May-2023","4","10.00"
"MFP","09-May-2023","5","10.00"
"MFP","09-May-2023","6","10.00"
"MFP","09-May-2023","7","10.00"
"MFP","09-May-2023","8","10.00"
"MFP","09-May-2023","9","10.00"
"MFP","09-May-2023","10","10.00"
"MFP","09-May-2023","11","10.00"
"MFP","09-May-2023","12","10.00"
"MFP","09-May-2023","13","15.00"
"MFP","09-May-2023","14","27.50"
"MFP","09-May-2023","15","37.00"
"MFP","09-May-2023","16","37.00"
"MFP","09-May-2023","17","23.09"
"MFP","09-May-2023","18","63.09"
"MFP","09-May-2023","19","23.09"
"MFP","09-May-2023","20","37.00"
"MFP","09-May-2023","21","34.65"
"MFP","09-May-2023","22","56.86"
"MFP","09-May-2023","23","28.57"
"MFP","09-May-2023","24","23.09"
"MFP","09-May-2023","25","23.32"
"MFP","09-May-2023","26","23.09"
"MFP","09-May-2023","27","23.09"
"MFP","09-May-2023","28","23.04"
"MFP","09-May-2023","29","23.09"
"MFP","09-May-2023","30","23.09"
"MFP","09-May-2023","31","23.09"
"MFP","09-May-2023","32","23.09"
"MFP","09-May-2023","33","23.09"
"MFP","09-May-2023","34","24.32"
"MFP","09-May-2023","35","23.09"
"MFP","09-May-2023","36","24.32"
"MFP","09-May-2023","37","73.00"
"MFP","09-May-2023","38","37.00"
"MFP","09-May-2023","39","76.21"
"MFP","09-May-2023","40","63.09"
"MFP","09-May-2023","41","37.00"
"MFP","09-May-2023","42","23.09"
"MFP","09-May-2023","43","15.00"
"MFP","09-May-2023","44","15.00"
"MFP","09-May-2023","45","15.00"
"MFP","09-May-2023","46","10.00"
"MFP","09-May-2023","47","10.00"
"MFP","09-May-2023","48","10.00"
"MFP","10-May-2023","1","10.00"
"MFP","10-May-2023","2","13.33"
"MFP","10-May-2023","3","10.00"
"MFP","10-May-2023","4","10.00"
"MFP","10-May-2023","5","10.00"
"MFP","10-May-2023","6","10.00"
"MFP","10-May-2023","7","10.00"
"MFP","10-May-2023","8","10.00"
"MFP","10-May-2023","9","10.00"
"MFP","10-May-2023","10","10.00"
"MFP","10-May-2023","11","13.33"
"MFP","10-May-2023","12","13.33"
"MFP","10-May-2023","13","33.33"
"MFP","10-May-2023","14","37.00"
"MFP","10-May-2023","15","73.00"
"MFP","10-May-2023","16","90.00"
"MFP","10-May-2023","17","73.00"
"MFP","10-May-2023","18","183.83"
"MFP","10-May-2023","19","37.00"
"MFP","10-May-2023","20","65.23"
"MFP","10-May-2023","21","42.95"
"MFP","10-May-2023","22","41.00"
"MFP","10-May-2023","23","37.00"
"MFP","10-May-2023","24","23.09"
"MFP","10-May-2023","25","23.32"
"MFP","10-May-2023","26","23.32"
"MFP","10-May-2023","27","23.09"
"MFP","10-May-2023","28","73.00"
"MFP","10-May-2023","29","103.23"
"MFP","10-May-2023","30","233.78"
"MFP","10-May-2023","31","233.78"
"MFP","10-May-2023","32","233.78"
"MFP","10-May-2023","33","233.78"
"MFP","10-May-2023","34","243.69"
"MFP","10-May-2023","35","233.78"
"MFP","10-May-2023","36","243.69"
"MFP","10-May-2023","37","287.83"
"MFP","10-May-2023","38","257.47"
"MFP","10-May-2023","39","287.83"
"MFP","10-May-2023","40","287.83"
