"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","10-Jun-2023","27","49.44"
"MFP","10-Jun-2023","28","50.00"
"MFP","10-Jun-2023","29","53.57"
"MFP","10-Jun-2023","30","53.57"
"MFP","10-Jun-2023","31","55.00"
"MFP","10-Jun-2023","32","55.00"
"MFP","10-Jun-2023","33","55.00"
"MFP","10-Jun-2023","34","77.00"
"MFP","10-Jun-2023","35","55.00"
"MFP","10-Jun-2023","36","77.00"
"MFP","10-Jun-2023","37","137.00"
"MFP","10-Jun-2023","38","88.00"
"MFP","10-Jun-2023","39","140.67"
"MFP","10-Jun-2023","40","128.00"
"MFP","10-Jun-2023","41","79.44"
"MFP","10-Jun-2023","42","58.83"
"MFP","10-Jun-2023","43","53.57"
"MFP","10-Jun-2023","44","53.57"
"MFP","10-Jun-2023","45","49.44"
"MFP","10-Jun-2023","46","49.44"
"MFP","10-Jun-2023","47","49.44"
"MFP","10-Jun-2023","48","34.44"
"MFP","11-Jun-2023","1","50.00"
"MFP","11-Jun-2023","2","37.00"
"MFP","11-Jun-2023","3","33.00"
"MFP","11-Jun-2023","4","33.00"
"MFP","11-Jun-2023","5","33.00"
"MFP","11-Jun-2023","6","33.00"
"MFP","11-Jun-2023","7","33.00"
"MFP","11-Jun-2023","8","33.00"
"MFP","11-Jun-2023","9","33.00"
"MFP","11-Jun-2023","10","33.00"
"MFP","11-Jun-2023","11","37.00"
"MFP","11-Jun-2023","12","50.02"
"MFP","11-Jun-2023","13","53.57"
"MFP","11-Jun-2023","14","55.00"
"MFP","11-Jun-2023","15","55.00"
"MFP","11-Jun-2023","16","55.00"
"MFP","11-Jun-2023","17","50.00"
"MFP","11-Jun-2023","18","55.00"
"MFP","11-Jun-2023","19","49.44"
"MFP","11-Jun-2023","20","53.57"
"MFP","11-Jun-2023","21","53.57"
"MFP","11-Jun-2023","22","49.44"
"MFP","11-Jun-2023","23","37.00"
"MFP","11-Jun-2023","24","34.44"
"MFP","11-Jun-2023","25","49.44"
"MFP","11-Jun-2023","26","49.44"
"MFP","11-Jun-2023","27","55.00"
"MFP","11-Jun-2023","28","53.57"
"MFP","11-Jun-2023","29","55.00"
"MFP","11-Jun-2023","30","55.00"
"MFP","11-Jun-2023","31","55.00"
