"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","08-Oct-2023","21","15.55"
"MFP","08-Oct-2023","22","10.00"
"MFP","08-Oct-2023","23","10.00"
"MFP","08-Oct-2023","24","10.00"
"MFP","08-Oct-2023","25","10.03"
"MFP","08-Oct-2023","26","15.55"
"MFP","08-Oct-2023","27","10.00"
"MFP","08-Oct-2023","28","10.00"
"MFP","08-Oct-2023","29","10.00"
"MFP","08-Oct-2023","30","10.00"
"MFP","08-Oct-2023","31","10.00"
"MFP","08-Oct-2023","32","10.00"
"MFP","08-Oct-2023","33","10.00"
"MFP","08-Oct-2023","34","11.99"
"MFP","08-Oct-2023","35","25.76"
"MFP","08-Oct-2023","36","28.99"
"MFP","08-Oct-2023","37","85.88"
"MFP","08-Oct-2023","38","61.63"
"MFP","08-Oct-2023","39","112.40"
"MFP","08-Oct-2023","40","97.33"
"MFP","08-Oct-2023","41","85.88"
"MFP","08-Oct-2023","42","77.61"
"MFP","08-Oct-2023","43","56.61"
"MFP","08-Oct-2023","44","85.55"
"MFP","08-Oct-2023","45","42.69"
"MFP","08-Oct-2023","46","28.99"
"MFP","08-Oct-2023","47","22.29"
"MFP","08-Oct-2023","48","22.59"
"MFP","09-Oct-2023","1","9.89"
"MFP","09-Oct-2023","2","9.80"
"MFP","09-Oct-2023","3","9.80"
"MFP","09-Oct-2023","4","9.80"
"MFP","09-Oct-2023","5","9.80"
"MFP","09-Oct-2023","6","9.80"
"MFP","09-Oct-2023","7","9.80"
"MFP","09-Oct-2023","8","9.80"
"MFP","09-Oct-2023","9","9.80"
"MFP","09-Oct-2023","10","9.80"
"MFP","09-Oct-2023","11","9.80"
"MFP","09-Oct-2023","12","10.00"
"MFP","09-Oct-2023","13","15.00"
"MFP","09-Oct-2023","14","28.99"
"MFP","09-Oct-2023","15","44.44"
"MFP","09-Oct-2023","16","52.99"
"MFP","09-Oct-2023","17","61.41"
"MFP","09-Oct-2023","18","105.19"
"MFP","09-Oct-2023","19","88.88"
"MFP","09-Oct-2023","20","118.23"
"MFP","09-Oct-2023","21","85.88"
"MFP","09-Oct-2023","22","53.57"
"MFP","09-Oct-2023","23","49.99"
"MFP","09-Oct-2023","24","34.99"
"MFP","09-Oct-2023","25","41.77"
"MFP","09-Oct-2023","26","44.44"
"MFP","09-Oct-2023","27","53.57"
"MFP","09-Oct-2023","28","53.57"
"MFP","09-Oct-2023","29","28.99"
"MFP","09-Oct-2023","30","28.99"
"MFP","09-Oct-2023","31","29.99"
"MFP","09-Oct-2023","32","28.99"
"MFP","09-Oct-2023","33","28.99"
"MFP","09-Oct-2023","34","60.66"
"MFP","09-Oct-2023","35","88.88"
"MFP","09-Oct-2023","36","118.23"
"MFP","09-Oct-2023","37","118.23"
"MFP","09-Oct-2023","38","46.16"
"MFP","09-Oct-2023","39","88.88"
"MFP","09-Oct-2023","40","53.57"
"MFP","09-Oct-2023","41","44.44"
"MFP","09-Oct-2023","42","28.99"
"MFP","09-Oct-2023","43","25.54"
"MFP","09-Oct-2023","44","11.99"
"MFP","09-Oct-2023","45","10.00"
"MFP","09-Oct-2023","46","10.00"
"MFP","09-Oct-2023","47","10.00"
"MFP","09-Oct-2023","48","9.80"
"MFP","10-Oct-2023","1","10.00"
"MFP","10-Oct-2023","2","9.80"
"MFP","10-Oct-2023","3","9.80"
"MFP","10-Oct-2023","4","9.80"
"MFP","10-Oct-2023","5","9.80"
"MFP","10-Oct-2023","6","9.80"
"MFP","10-Oct-2023","7","9.80"
"MFP","10-Oct-2023","8","9.80"
"MFP","10-Oct-2023","9","9.80"
"MFP","10-Oct-2023","10","9.80"
"MFP","10-Oct-2023","11","9.80"
"MFP","10-Oct-2023","12","10.00"
"MFP","10-Oct-2023","13","15.00"
"MFP","10-Oct-2023","14","15.00"
"MFP","10-Oct-2023","15","45.55"
"MFP","10-Oct-2023","16","50.00"
"MFP","10-Oct-2023","17","50.00"
"MFP","10-Oct-2023","18","75.19"
"MFP","10-Oct-2023","19","50.00"
"MFP","10-Oct-2023","20","58.22"
"MFP","10-Oct-2023","21","50.00"
"MFP","10-Oct-2023","22","50.00"
"MFP","10-Oct-2023","23","43.97"
"MFP","10-Oct-2023","24","35.00"
"MFP","10-Oct-2023","25","53.57"
"MFP","10-Oct-2023","26","58.22"
"MFP","10-Oct-2023","27","53.57"
"MFP","10-Oct-2023","28","53.57"
"MFP","10-Oct-2023","29","53.57"
"MFP","10-Oct-2023","30","51.00"
"MFP","10-Oct-2023","31","58.47"
"MFP","10-Oct-2023","32","133.50"
"MFP","10-Oct-2023","33","168.44"
"MFP","10-Oct-2023","34","220.33"
"MFP","10-Oct-2023","35","240.54"
"MFP","10-Oct-2023","36","168.47"
"MFP","10-Oct-2023","37","183.83"
"MFP","10-Oct-2023","38","168.85"
"MFP","10-Oct-2023","39","186.53"
"MFP","10-Oct-2023","40","168.22"
"MFP","10-Oct-2023","41","145.49"
"MFP","10-Oct-2023","42","132.05"
"MFP","10-Oct-2023","43","97.33"
"MFP","10-Oct-2023","44","58.22"
"MFP","10-Oct-2023","45","23.55"
"MFP","10-Oct-2023","46","10.00"
"MFP","10-Oct-2023","47","10.00"
"MFP","10-Oct-2023","48","10.00"
"MFP","11-Oct-2023","1","10.00"
"MFP","11-Oct-2023","2","10.00"
"MFP","11-Oct-2023","3","10.00"
"MFP","11-Oct-2023","4","10.00"
"MFP","11-Oct-2023","5","10.00"
"MFP","11-Oct-2023","6","9.80"
"MFP","11-Oct-2023","7","10.00"
"MFP","11-Oct-2023","8","10.00"
"MFP","11-Oct-2023","9","9.80"
