"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09-Mar-2023","20","78.55"
"MFP","09-Mar-2023","21","133.33"
"MFP","09-Mar-2023","22","63.09"
"MFP","09-Mar-2023","23","43.65"
"MFP","09-Mar-2023","24","37.00"
"MFP","09-Mar-2023","25","73.00"
"MFP","09-Mar-2023","26","73.00"
"MFP","09-Mar-2023","27","73.00"
"MFP","09-Mar-2023","28","37.38"
"MFP","09-Mar-2023","29","73.00"
"MFP","09-Mar-2023","30","125.24"
"MFP","09-Mar-2023","31","126.82"
"MFP","09-Mar-2023","32","95.45"
"MFP","09-Mar-2023","33","99.23"
"MFP","09-Mar-2023","34","128.00"
"MFP","09-Mar-2023","35","128.67"
"MFP","09-Mar-2023","36","128.00"
"MFP","09-Mar-2023","37","259.23"
"MFP","09-Mar-2023","38","172.45"
"MFP","09-Mar-2023","39","300.00"
"MFP","09-Mar-2023","40","300.00"
"MFP","09-Mar-2023","41","300.00"
"MFP","09-Mar-2023","42","128.00"
"MFP","09-Mar-2023","43","128.00"
"MFP","09-Mar-2023","44","73.00"
"MFP","09-Mar-2023","45","50.00"
"MFP","09-Mar-2023","46","50.00"
"MFP","09-Mar-2023","47","37.00"
"MFP","09-Mar-2023","48","13.33"
"MFP","10-Mar-2023","1","10.00"
"MFP","10-Mar-2023","2","10.00"
"MFP","10-Mar-2023","3","10.00"
"MFP","10-Mar-2023","4","10.00"
"MFP","10-Mar-2023","5","10.00"
"MFP","10-Mar-2023","6","1.33"
"MFP","10-Mar-2023","7","10.00"
"MFP","10-Mar-2023","8","10.00"
"MFP","10-Mar-2023","9","1.33"
"MFP","10-Mar-2023","10","10.00"
"MFP","10-Mar-2023","11","10.00"
"MFP","10-Mar-2023","12","10.00"
"MFP","10-Mar-2023","13","50.00"
"MFP","10-Mar-2023","14","73.00"
"MFP","10-Mar-2023","15","128.00"
"MFP","10-Mar-2023","16","128.00"
"MFP","10-Mar-2023","17","78.49"
"MFP","10-Mar-2023","18","295.00"
"MFP","10-Mar-2023","19","242.26"
"MFP","10-Mar-2023","20","285.44"
"MFP","10-Mar-2023","21","287.02"
"MFP","10-Mar-2023","22","267.70"
"MFP","10-Mar-2023","23","220.32"
"MFP","10-Mar-2023","24","125.17"
"MFP","10-Mar-2023","25","150.45"
"MFP","10-Mar-2023","26","150.45"
"MFP","10-Mar-2023","27","185.46"
"MFP","10-Mar-2023","28","267.69"
"MFP","10-Mar-2023","29","267.82"
"MFP","10-Mar-2023","30","267.81"
"MFP","10-Mar-2023","31","272.62"
"MFP","10-Mar-2023","32","295.00"
"MFP","10-Mar-2023","33","295.00"
"MFP","10-Mar-2023","34","290.04"
"MFP","10-Mar-2023","35","277.28"
"MFP","10-Mar-2023","36","295.00"
"MFP","10-Mar-2023","37","300.00"
"MFP","10-Mar-2023","38","189.45"
"MFP","10-Mar-2023","39","300.00"
"MFP","10-Mar-2023","40","230.00"
"MFP","10-Mar-2023","41","165.42"
"MFP","10-Mar-2023","42","128.00"
"MFP","10-Mar-2023","43","74.98"
"MFP","10-Mar-2023","44","51.40"
"MFP","10-Mar-2023","45","50.00"
"MFP","10-Mar-2023","46","50.00"
"MFP","10-Mar-2023","47","37.00"
"MFP","10-Mar-2023","48","13.33"
"MFP","11-Mar-2023","1","10.00"
"MFP","11-Mar-2023","2","10.00"
"MFP","11-Mar-2023","3","10.00"
"MFP","11-Mar-2023","4","10.00"
"MFP","11-Mar-2023","5","10.00"
"MFP","11-Mar-2023","6","10.00"
"MFP","11-Mar-2023","7","10.00"
"MFP","11-Mar-2023","8","10.00"
"MFP","11-Mar-2023","9","10.00"
"MFP","11-Mar-2023","10","10.00"
"MFP","11-Mar-2023","11","10.00"
"MFP","11-Mar-2023","12","10.00"
"MFP","11-Mar-2023","13","13.33"
"MFP","11-Mar-2023","14","33.33"
"MFP","11-Mar-2023","15","79.66"
"MFP","11-Mar-2023","16","128.00"
"MFP","11-Mar-2023","17","37.00"
"MFP","11-Mar-2023","18","128.00"
"MFP","11-Mar-2023","19","50.11"
"MFP","11-Mar-2023","20","111.87"
"MFP","11-Mar-2023","21","111.88"
"MFP","11-Mar-2023","22","89.19"
"MFP","11-Mar-2023","23","88.31"
"MFP","11-Mar-2023","24","48.51"
"MFP","11-Mar-2023","25","55.91"
"MFP","11-Mar-2023","26","55.91"
"MFP","11-Mar-2023","27","55.91"
"MFP","11-Mar-2023","28","37.00"
"MFP","11-Mar-2023","29","51.55"
"MFP","11-Mar-2023","30","51.51"
"MFP","11-Mar-2023","31","50.05"
"MFP","11-Mar-2023","32","50.05"
"MFP","11-Mar-2023","33","50.00"
"MFP","11-Mar-2023","34","73.00"
"MFP","11-Mar-2023","35","128.00"
"MFP","11-Mar-2023","36","133.33"
"MFP","11-Mar-2023","37","292.82"
"MFP","11-Mar-2023","38","201.00"
"MFP","11-Mar-2023","39","300.00"
"MFP","11-Mar-2023","40","286.74"
"MFP","11-Mar-2023","41","292.92"
"MFP","11-Mar-2023","42","201.00"
"MFP","11-Mar-2023","43","201.00"
"MFP","11-Mar-2023","44","128.00"
"MFP","11-Mar-2023","45","55.50"
"MFP","11-Mar-2023","46","50.00"
"MFP","11-Mar-2023","47","37.00"
"MFP","11-Mar-2023","48","10.00"
"MFP","12-Mar-2023","1","10.00"
"MFP","12-Mar-2023","2","10.00"
"MFP","12-Mar-2023","3","10.00"
"MFP","12-Mar-2023","4","10.00"
"MFP","12-Mar-2023","5","10.00"
"MFP","12-Mar-2023","6","1.33"
"MFP","12-Mar-2023","7","10.00"
"MFP","12-Mar-2023","8","10.00"
"MFP","12-Mar-2023","9","1.33"
"MFP","12-Mar-2023","10","10.00"
"MFP","12-Mar-2023","11","10.00"
"MFP","12-Mar-2023","12","10.00"
"MFP","12-Mar-2023","13","13.33"
"MFP","12-Mar-2023","14","30.00"
"MFP","12-Mar-2023","15","50.00"
"MFP","12-Mar-2023","16","50.00"
"MFP","12-Mar-2023","17","30.00"
"MFP","12-Mar-2023","18","73.00"
"MFP","12-Mar-2023","19","37.00"
"MFP","12-Mar-2023","20","50.00"
"MFP","12-Mar-2023","21","37.00"
"MFP","12-Mar-2023","22","25.01"
"MFP","12-Mar-2023","23","33.33"
"MFP","12-Mar-2023","24","31.94"
"MFP","12-Mar-2023","25","37.00"
"MFP","12-Mar-2023","26","41.85"
"MFP","12-Mar-2023","27","37.00"
"MFP","12-Mar-2023","28","25.01"
"MFP","12-Mar-2023","29","33.33"
"MFP","12-Mar-2023","30","33.33"
"MFP","12-Mar-2023","31","37.00"
"MFP","12-Mar-2023","32","33.33"
"MFP","12-Mar-2023","33","25.01"
"MFP","12-Mar-2023","34","37.00"
"MFP","12-Mar-2023","35","25.01"
"MFP","12-Mar-2023","36","37.00"
"MFP","12-Mar-2023","37","110.01"
"MFP","12-Mar-2023","38","37.00"
"MFP","12-Mar-2023","39","110.01"
"MFP","12-Mar-2023","40","73.00"
"MFP","12-Mar-2023","41","50.00"
"MFP","12-Mar-2023","42","33.33"
"MFP","12-Mar-2023","43","33.33"
"MFP","12-Mar-2023","44","25.00"
"MFP","12-Mar-2023","45","25.00"
"MFP","12-Mar-2023","46","25.00"
"MFP","12-Mar-2023","47","10.00"
"MFP","12-Mar-2023","48","10.00"
"MFP","13-Mar-2023","1","10.00"
"MFP","13-Mar-2023","2","10.00"
"MFP","13-Mar-2023","3","1.33"
"MFP","13-Mar-2023","4","1.33"
"MFP","13-Mar-2023","5","1.33"
"MFP","13-Mar-2023","6","1.33"
"MFP","13-Mar-2023","7","1.33"
"MFP","13-Mar-2023","8","1.33"
"MFP","13-Mar-2023","9","1.33"
"MFP","13-Mar-2023","10","1.33"
"MFP","13-Mar-2023","11","10.00"
"MFP","13-Mar-2023","12","10.00"
"MFP","13-Mar-2023","13","15.00"
"MFP","13-Mar-2023","14","37.00"
"MFP","13-Mar-2023","15","73.00"
"MFP","13-Mar-2023","16","73.00"
"MFP","13-Mar-2023","17","37.00"
"MFP","13-Mar-2023","18","73.00"
"MFP","13-Mar-2023","19","33.33"
"MFP","13-Mar-2023","20","55.61"
"MFP","13-Mar-2023","21","55.61"
"MFP","13-Mar-2023","22","37.00"
"MFP","13-Mar-2023","23","37.00"
"MFP","13-Mar-2023","24","33.33"
"MFP","13-Mar-2023","25","37.00"
"MFP","13-Mar-2023","26","37.00"
"MFP","13-Mar-2023","27","39.73"
"MFP","13-Mar-2023","28","37.00"
"MFP","13-Mar-2023","29","37.00"
"MFP","13-Mar-2023","30","37.00"
"MFP","13-Mar-2023","31","37.00"
"MFP","13-Mar-2023","32","37.00"
"MFP","13-Mar-2023","33","37.00"
"MFP","13-Mar-2023","34","41.74"
"MFP","13-Mar-2023","35","37.00"
"MFP","13-Mar-2023","36","39.11"
"MFP","13-Mar-2023","37","112.05"
"MFP","13-Mar-2023","38","37.00"
