"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09-Apr-2023","31","15.00"
"MFP","09-Apr-2023","32","10.00"
"MFP","09-Apr-2023","33","10.00"
"MFP","09-Apr-2023","34","13.32"
"MFP","09-Apr-2023","35","10.00"
"MFP","09-Apr-2023","36","10.00"
"MFP","09-Apr-2023","37","50.00"
"MFP","09-Apr-2023","38","13.33"
"MFP","09-Apr-2023","39","73.00"
"MFP","09-Apr-2023","40","24.32"
"MFP","09-Apr-2023","41","15.00"
"MFP","09-Apr-2023","42","10.64"
"MFP","09-Apr-2023","43","10.10"
"MFP","09-Apr-2023","44","10.00"
"MFP","09-Apr-2023","45","10.00"
"MFP","09-Apr-2023","46","10.00"
"MFP","09-Apr-2023","47","10.00"
"MFP","09-Apr-2023","48","1.32"
"MFP","10-Apr-2023","1","1.33"
"MFP","10-Apr-2023","2","1.33"
"MFP","10-Apr-2023","3","0.01"
"MFP","10-Apr-2023","4","0.01"
"MFP","10-Apr-2023","5","0.01"
"MFP","10-Apr-2023","6","0.01"
"MFP","10-Apr-2023","7","0.01"
"MFP","10-Apr-2023","8","0.01"
"MFP","10-Apr-2023","9","0.01"
"MFP","10-Apr-2023","10","0.01"
"MFP","10-Apr-2023","11","1.33"
"MFP","10-Apr-2023","12","1.33"
"MFP","10-Apr-2023","13","10.00"
"MFP","10-Apr-2023","14","13.33"
"MFP","10-Apr-2023","15","24.32"
"MFP","10-Apr-2023","16","33.33"
"MFP","10-Apr-2023","17","19.89"
"MFP","10-Apr-2023","18","37.00"
"MFP","10-Apr-2023","19","33.33"
"MFP","10-Apr-2023","20","37.00"
"MFP","10-Apr-2023","21","37.00"
"MFP","10-Apr-2023","22","24.32"
"MFP","10-Apr-2023","23","24.32"
"MFP","10-Apr-2023","24","17.99"
"MFP","10-Apr-2023","25","33.33"
"MFP","10-Apr-2023","26","33.33"
"MFP","10-Apr-2023","27","33.33"
"MFP","10-Apr-2023","28","33.33"
"MFP","10-Apr-2023","29","33.33"
"MFP","10-Apr-2023","30","33.33"
"MFP","10-Apr-2023","31","33.33"
"MFP","10-Apr-2023","32","33.33"
"MFP","10-Apr-2023","33","37.00"
"MFP","10-Apr-2023","34","43.25"
"MFP","10-Apr-2023","35","55.00"
"MFP","10-Apr-2023","36","37.00"
"MFP","10-Apr-2023","37","128.00"
"MFP","10-Apr-2023","38","37.00"
"MFP","10-Apr-2023","39","73.00"
"MFP","10-Apr-2023","40","59.99"
"MFP","10-Apr-2023","41","34.99"
"MFP","10-Apr-2023","42","24.32"
"MFP","10-Apr-2023","43","14.38"
"MFP","10-Apr-2023","44","10.00"
"MFP","10-Apr-2023","45","10.00"
"MFP","10-Apr-2023","46","10.00"
"MFP","10-Apr-2023","47","1.33"
"MFP","10-Apr-2023","48","1.32"
"MFP","11-Apr-2023","1","1.33"
"MFP","11-Apr-2023","2","1.33"
"MFP","11-Apr-2023","3","0.01"
"MFP","11-Apr-2023","4","1.33"
"MFP","11-Apr-2023","5","0.01"
"MFP","11-Apr-2023","6","0.01"
"MFP","11-Apr-2023","7","0.01"
"MFP","11-Apr-2023","8","0.01"
"MFP","11-Apr-2023","9","0.01"
"MFP","11-Apr-2023","10","1.33"
"MFP","11-Apr-2023","11","1.33"
"MFP","11-Apr-2023","12","1.33"
"MFP","11-Apr-2023","13","33.33"
"MFP","11-Apr-2023","14","37.00"
"MFP","11-Apr-2023","15","53.33"
"MFP","11-Apr-2023","16","73.00"
"MFP","11-Apr-2023","17","37.00"
"MFP","11-Apr-2023","18","73.00"
"MFP","11-Apr-2023","19","49.20"
"MFP","11-Apr-2023","20","73.00"
"MFP","11-Apr-2023","21","73.00"
"MFP","11-Apr-2023","22","37.00"
"MFP","11-Apr-2023","23","37.00"
"MFP","11-Apr-2023","24","37.00"
"MFP","11-Apr-2023","25","72.07"
"MFP","11-Apr-2023","26","73.00"
"MFP","11-Apr-2023","27","73.00"
"MFP","11-Apr-2023","28","73.00"
"MFP","11-Apr-2023","29","73.00"
"MFP","11-Apr-2023","30","73.00"
"MFP","11-Apr-2023","31","73.00"
"MFP","11-Apr-2023","32","73.00"
"MFP","11-Apr-2023","33","53.33"
"MFP","11-Apr-2023","34","73.00"
"MFP","11-Apr-2023","35","73.00"
"MFP","11-Apr-2023","36","73.00"
"MFP","11-Apr-2023","37","128.00"
"MFP","11-Apr-2023","38","88.01"
"MFP","11-Apr-2023","39","133.33"
"MFP","11-Apr-2023","40","80.06"
"MFP","11-Apr-2023","41","80.06"
"MFP","11-Apr-2023","42","53.33"
"MFP","11-Apr-2023","43","53.33"
"MFP","11-Apr-2023","44","23.32"
"MFP","11-Apr-2023","45","24.32"
"MFP","11-Apr-2023","46","24.32"
"MFP","11-Apr-2023","47","10.00"
"MFP","11-Apr-2023","48","10.00"
"MFP","12-Apr-2023","1","1.33"
"MFP","12-Apr-2023","2","1.33"
"MFP","12-Apr-2023","3","0.01"
"MFP","12-Apr-2023","4","1.33"
"MFP","12-Apr-2023","5","0.01"
"MFP","12-Apr-2023","6","0.01"
"MFP","12-Apr-2023","7","0.01"
"MFP","12-Apr-2023","8","10.00"
"MFP","12-Apr-2023","9","0.01"
"MFP","12-Apr-2023","10","1.33"
"MFP","12-Apr-2023","11","1.33"
"MFP","12-Apr-2023","12","1.33"
"MFP","12-Apr-2023","13","10.00"
"MFP","12-Apr-2023","14","15.00"
"MFP","12-Apr-2023","15","52.04"
"MFP","12-Apr-2023","16","60.06"
"MFP","12-Apr-2023","17","18.33"
"MFP","12-Apr-2023","18","50.57"
"MFP","12-Apr-2023","19","28.30"
