"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","09-Aug-2023","48","9.98"
"MFP","10-Aug-2023","1","10.00"
"MFP","10-Aug-2023","2","10.03"
"MFP","10-Aug-2023","3","10.00"
"MFP","10-Aug-2023","4","10.00"
"MFP","10-Aug-2023","5","10.00"
"MFP","10-Aug-2023","6","10.00"
"MFP","10-Aug-2023","7","10.00"
"MFP","10-Aug-2023","8","10.00"
"MFP","10-Aug-2023","9","10.00"
"MFP","10-Aug-2023","10","10.00"
"MFP","10-Aug-2023","11","10.00"
"MFP","10-Aug-2023","12","10.00"
"MFP","10-Aug-2023","13","13.57"
"MFP","10-Aug-2023","14","30.03"
"MFP","10-Aug-2023","15","55.33"
"MFP","10-Aug-2023","16","82.44"
"MFP","10-Aug-2023","17","53.67"
"MFP","10-Aug-2023","18","76.31"
"MFP","10-Aug-2023","19","53.23"
"MFP","10-Aug-2023","20","57.50"
"MFP","10-Aug-2023","21","78.93"
"MFP","10-Aug-2023","22","55.33"
"MFP","10-Aug-2023","23","55.33"
"MFP","10-Aug-2023","24","44.18"
"MFP","10-Aug-2023","25","57.19"
"MFP","10-Aug-2023","26","52.04"
"MFP","10-Aug-2023","27","50.09"
"MFP","10-Aug-2023","28","43.30"
"MFP","10-Aug-2023","29","50.12"
"MFP","10-Aug-2023","30","50.12"
"MFP","10-Aug-2023","31","50.14"
"MFP","10-Aug-2023","32","53.67"
"MFP","10-Aug-2023","33","56.09"
"MFP","10-Aug-2023","34","73.37"
"MFP","10-Aug-2023","35","53.19"
"MFP","10-Aug-2023","36","50.12"
"MFP","10-Aug-2023","37","73.37"
"MFP","10-Aug-2023","38","53.19"
"MFP","10-Aug-2023","39","73.37"
"MFP","10-Aug-2023","40","249.16"
"MFP","10-Aug-2023","41","155.45"
"MFP","10-Aug-2023","42","105.60"
"MFP","10-Aug-2023","43","213.61"
"MFP","10-Aug-2023","44","45.29"
"MFP","10-Aug-2023","45","44.94"
"MFP","10-Aug-2023","46","33.55"
"MFP","10-Aug-2023","47","10.03"
"MFP","10-Aug-2023","48","10.03"
"MFP","11-Aug-2023","1","10.00"
"MFP","11-Aug-2023","2","10.03"
"MFP","11-Aug-2023","3","10.00"
"MFP","11-Aug-2023","4","10.00"
"MFP","11-Aug-2023","5","10.00"
"MFP","11-Aug-2023","6","10.00"
"MFP","11-Aug-2023","7","10.00"
"MFP","11-Aug-2023","8","10.00"
"MFP","11-Aug-2023","9","10.00"
"MFP","11-Aug-2023","10","10.00"
"MFP","11-Aug-2023","11","10.03"
"MFP","11-Aug-2023","12","10.03"
"MFP","11-Aug-2023","13","30.03"
"MFP","11-Aug-2023","14","33.55"
"MFP","11-Aug-2023","15","50.04"
"MFP","11-Aug-2023","16","55.59"
"MFP","11-Aug-2023","17","50.14"
"MFP","11-Aug-2023","18","55.59"
"MFP","11-Aug-2023","19","50.00"
"MFP","11-Aug-2023","20","44.78"
"MFP","11-Aug-2023","21","44.78"
"MFP","11-Aug-2023","22","33.55"
"MFP","11-Aug-2023","23","10.43"
"MFP","11-Aug-2023","24","10.00"
"MFP","11-Aug-2023","25","33.55"
"MFP","11-Aug-2023","26","33.55"
"MFP","11-Aug-2023","27","15.00"
"MFP","11-Aug-2023","28","10.10"
"MFP","11-Aug-2023","29","10.42"
"MFP","11-Aug-2023","30","15.56"
"MFP","11-Aug-2023","31","15.00"
"MFP","11-Aug-2023","32","15.00"
"MFP","11-Aug-2023","33","15.59"
"MFP","11-Aug-2023","34","33.55"
"MFP","11-Aug-2023","35","27.42"
"MFP","11-Aug-2023","36","33.55"
"MFP","11-Aug-2023","37","73.37"
"MFP","11-Aug-2023","38","128.00"
"MFP","11-Aug-2023","39","210.49"
"MFP","11-Aug-2023","40","107.08"
"MFP","11-Aug-2023","41","128.81"
"MFP","11-Aug-2023","42","77.11"
"MFP","11-Aug-2023","43","68.70"
"MFP","11-Aug-2023","44","33.55"
"MFP","11-Aug-2023","45","33.55"
"MFP","11-Aug-2023","46","33.55"
"MFP","11-Aug-2023","47","15.00"
"MFP","11-Aug-2023","48","30.03"
"MFP","12-Aug-2023","1","88.00"
"MFP","12-Aug-2023","2","40.00"
"MFP","12-Aug-2023","3","40.00"
"MFP","12-Aug-2023","4","40.00"
"MFP","12-Aug-2023","5","40.00"
"MFP","12-Aug-2023","6","40.00"
"MFP","12-Aug-2023","7","40.00"
"MFP","12-Aug-2023","8","12.20"
"MFP","12-Aug-2023","9","11.70"
"MFP","12-Aug-2023","10","10.70"
"MFP","12-Aug-2023","11","11.70"
"MFP","12-Aug-2023","12","19.00"
"MFP","12-Aug-2023","13","15.09"
"MFP","12-Aug-2023","14","59.50"
"MFP","12-Aug-2023","15","82.97"
"MFP","12-Aug-2023","16","88.00"
"MFP","12-Aug-2023","17","53.65"
"MFP","12-Aug-2023","18","106.45"
"MFP","12-Aug-2023","19","59.00"
"MFP","12-Aug-2023","20","77.78"
"MFP","12-Aug-2023","21","59.50"
"MFP","12-Aug-2023","22","54.26"
"MFP","12-Aug-2023","23","53.95"
"MFP","12-Aug-2023","24","45.90"
"MFP","12-Aug-2023","25","59.00"
"MFP","12-Aug-2023","26","64.84"
"MFP","12-Aug-2023","27","59.64"
"MFP","12-Aug-2023","28","55.00"
"MFP","12-Aug-2023","29","55.00"
"MFP","12-Aug-2023","30","58.02"
"MFP","12-Aug-2023","31","55.00"
"MFP","12-Aug-2023","32","65.37"
"MFP","12-Aug-2023","33","77.00"
"MFP","12-Aug-2023","34","154.52"
"MFP","12-Aug-2023","35","82.76"
"MFP","12-Aug-2023","36","114.01"
"MFP","12-Aug-2023","37","208.92"
"MFP","12-Aug-2023","38","136.00"
"MFP","12-Aug-2023","39","221.08"
"MFP","12-Aug-2023","40","144.14"
"MFP","12-Aug-2023","41","140.78"
"MFP","12-Aug-2023","42","156.17"
"MFP","12-Aug-2023","43","156.48"
"MFP","12-Aug-2023","44","90.23"
"MFP","12-Aug-2023","45","107.87"
"MFP","12-Aug-2023","46","79.95"
"MFP","12-Aug-2023","47","57.38"
"MFP","12-Aug-2023","48","77.00"
"MFP","13-Aug-2023","1","60.00"
"MFP","13-Aug-2023","2","33.55"
"MFP","13-Aug-2023","3","18.18"
"MFP","13-Aug-2023","4","15.00"
"MFP","13-Aug-2023","5","10.03"
"MFP","13-Aug-2023","6","10.00"
