"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","07-Dec-2023","42","39.91"
"MFP","07-Dec-2023","43","19.55"
"MFP","07-Dec-2023","44","10.00"
"MFP","07-Dec-2023","45","10.00"
"MFP","07-Dec-2023","46","10.00"
"MFP","07-Dec-2023","47","10.00"
"MFP","07-Dec-2023","48","10.00"
"MFP","08-Dec-2023","1","10.00"
"MFP","08-Dec-2023","2","10.00"
"MFP","08-Dec-2023","3","9.80"
"MFP","08-Dec-2023","4","9.80"
"MFP","08-Dec-2023","5","9.80"
"MFP","08-Dec-2023","6","9.80"
"MFP","08-Dec-2023","7","9.80"
"MFP","08-Dec-2023","8","9.80"
"MFP","08-Dec-2023","9","9.80"
"MFP","08-Dec-2023","10","10.00"
"MFP","08-Dec-2023","11","10.00"
"MFP","08-Dec-2023","12","10.00"
"MFP","08-Dec-2023","13","15.00"
"MFP","08-Dec-2023","14","15.00"
"MFP","08-Dec-2023","15","33.33"
"MFP","08-Dec-2023","16","35.00"
"MFP","08-Dec-2023","17","11.11"
"MFP","08-Dec-2023","18","22.22"
"MFP","08-Dec-2023","19","26.27"
"MFP","08-Dec-2023","20","43.25"
"MFP","08-Dec-2023","21","44.44"
"MFP","08-Dec-2023","22","29.41"
"MFP","08-Dec-2023","23","29.41"
"MFP","08-Dec-2023","24","19.28"
"MFP","08-Dec-2023","25","35.00"
"MFP","08-Dec-2023","26","35.00"
"MFP","08-Dec-2023","27","44.44"
"MFP","08-Dec-2023","28","38.44"
"MFP","08-Dec-2023","29","49.19"
"MFP","08-Dec-2023","30","49.57"
"MFP","08-Dec-2023","31","53.57"
"MFP","08-Dec-2023","32","49.54"
"MFP","08-Dec-2023","33","173.41"
"MFP","08-Dec-2023","34","175.44"
"MFP","08-Dec-2023","35","175.41"
"MFP","08-Dec-2023","36","159.30"
"MFP","08-Dec-2023","37","175.44"
"MFP","08-Dec-2023","38","118.23"
"MFP","08-Dec-2023","39","133.33"
"MFP","08-Dec-2023","40","118.23"
"MFP","08-Dec-2023","41","131.01"
"MFP","08-Dec-2023","42","73.11"
"MFP","08-Dec-2023","43","38.44"
"MFP","08-Dec-2023","44","33.40"
"MFP","08-Dec-2023","45","11.11"
"MFP","08-Dec-2023","46","11.11"
"MFP","08-Dec-2023","47","10.00"
"MFP","08-Dec-2023","48","10.00"
"MFP","09-Dec-2023","1","10.00"
"MFP","09-Dec-2023","2","10.00"
"MFP","09-Dec-2023","3","9.80"
"MFP","09-Dec-2023","4","9.80"
"MFP","09-Dec-2023","5","10.00"
"MFP","09-Dec-2023","6","9.80"
"MFP","09-Dec-2023","7","10.00"
"MFP","09-Dec-2023","8","10.00"
"MFP","09-Dec-2023","9","10.00"
"MFP","09-Dec-2023","10","10.00"
"MFP","09-Dec-2023","11","15.00"
"MFP","09-Dec-2023","12","10.00"
"MFP","09-Dec-2023","13","22.22"
"MFP","09-Dec-2023","14","30.03"
"MFP","09-Dec-2023","15","50.00"
"MFP","09-Dec-2023","16","53.57"
"MFP","09-Dec-2023","17","30.03"
"MFP","09-Dec-2023","18","53.57"
"MFP","09-Dec-2023","19","53.57"
"MFP","09-Dec-2023","20","60.02"
"MFP","09-Dec-2023","21","52.71"
"MFP","09-Dec-2023","22","40.03"
"MFP","09-Dec-2023","23","27.91"
"MFP","09-Dec-2023","24","22.22"
"MFP","09-Dec-2023","25","35.00"
"MFP","09-Dec-2023","26","35.00"
"MFP","09-Dec-2023","27","33.33"
"MFP","09-Dec-2023","28","35.00"
"MFP","09-Dec-2023","29","40.03"
"MFP","09-Dec-2023","30","34.09"
"MFP","09-Dec-2023","31","35.00"
"MFP","09-Dec-2023","32","33.00"
"MFP","09-Dec-2023","33","33.00"
"MFP","09-Dec-2023","34","37.28"
"MFP","09-Dec-2023","35","35.00"
"MFP","09-Dec-2023","36","50.00"
"MFP","09-Dec-2023","37","132.45"
"MFP","09-Dec-2023","38","51.10"
"MFP","09-Dec-2023","39","122.99"
"MFP","09-Dec-2023","40","58.44"
