"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESC","01-Apr-2024","34","24.75"
"MRP","PRIRESD","01-Apr-2024","34","19.80"
"MRP","PRIRESE","01-Apr-2024","34","8.25"
"MRP","CONRESA","01-Apr-2024","35","178.37"
"MRP","CONRESB","01-Apr-2024","35","151.61"
"MRP","CONRESC","01-Apr-2024","35","133.78"
"MRP","CONRESD","01-Apr-2024","35","107.02"
"MRP","CONRESE","01-Apr-2024","35","44.59"
"MRP","PRIRESA","01-Apr-2024","35","33.00"
"MRP","PRIRESB","01-Apr-2024","35","28.05"
"MRP","PRIRESC","01-Apr-2024","35","24.75"
"MRP","PRIRESD","01-Apr-2024","35","19.80"
"MRP","PRIRESE","01-Apr-2024","35","8.25"
"MRP","CONRESA","01-Apr-2024","36","178.37"
"MRP","CONRESB","01-Apr-2024","36","151.61"
"MRP","CONRESC","01-Apr-2024","36","133.78"
"MRP","CONRESD","01-Apr-2024","36","107.02"
"MRP","CONRESE","01-Apr-2024","36","44.59"
"MRP","PRIRESA","01-Apr-2024","36","11.55"
"MRP","PRIRESB","01-Apr-2024","36","9.82"
"MRP","PRIRESC","01-Apr-2024","36","8.66"
"MRP","PRIRESD","01-Apr-2024","36","6.93"
"MRP","PRIRESE","01-Apr-2024","36","2.89"
"MRP","CONRESA","01-Apr-2024","37","178.37"
"MRP","CONRESB","01-Apr-2024","37","151.61"
"MRP","CONRESC","01-Apr-2024","37","133.78"
"MRP","CONRESD","01-Apr-2024","37","107.02"
"MRP","CONRESE","01-Apr-2024","37","44.59"
"MRP","PRIRESA","01-Apr-2024","37","5.88"
"MRP","PRIRESB","01-Apr-2024","37","5.00"
"MRP","PRIRESC","01-Apr-2024","37","4.41"
"MRP","PRIRESD","01-Apr-2024","37","3.53"
"MRP","PRIRESE","01-Apr-2024","37","1.47"
"MRP","CONRESA","01-Apr-2024","38","178.37"
"MRP","CONRESB","01-Apr-2024","38","151.61"
"MRP","CONRESC","01-Apr-2024","38","133.78"
"MRP","CONRESD","01-Apr-2024","38","107.02"
"MRP","CONRESE","01-Apr-2024","38","44.59"
"MRP","PRIRESA","01-Apr-2024","38","11.55"
"MRP","PRIRESB","01-Apr-2024","38","9.82"
"MRP","PRIRESC","01-Apr-2024","38","8.66"
"MRP","PRIRESD","01-Apr-2024","38","6.93"
"MRP","PRIRESE","01-Apr-2024","38","2.89"
"MRP","CONRESA","01-Apr-2024","39","172.50"
"MRP","CONRESB","01-Apr-2024","39","146.63"
"MRP","CONRESC","01-Apr-2024","39","129.38"
"MRP","CONRESD","01-Apr-2024","39","103.50"
"MRP","CONRESE","01-Apr-2024","39","43.13"
"MRP","PRIRESA","01-Apr-2024","39","0.05"
"MRP","PRIRESB","01-Apr-2024","39","0.04"
"MRP","PRIRESC","01-Apr-2024","39","0.04"
"MRP","PRIRESD","01-Apr-2024","39","0.03"
"MRP","PRIRESE","01-Apr-2024","39","0.01"
"MRP","CONRESA","01-Apr-2024","40","175.44"
"MRP","CONRESB","01-Apr-2024","40","149.12"
"MRP","CONRESC","01-Apr-2024","40","131.58"
"MRP","CONRESD","01-Apr-2024","40","105.26"
"MRP","CONRESE","01-Apr-2024","40","43.86"
"MRP","PRIRESA","01-Apr-2024","40","7.11"
"MRP","PRIRESB","01-Apr-2024","40","6.04"
"MRP","PRIRESC","01-Apr-2024","40","5.33"
"MRP","PRIRESD","01-Apr-2024","40","4.27"
"MRP","PRIRESE","01-Apr-2024","40","1.78"
"MRP","CONRESA","01-Apr-2024","41","170.00"
"MRP","CONRESB","01-Apr-2024","41","144.50"
"MRP","CONRESC","01-Apr-2024","41","127.50"
"MRP","CONRESD","01-Apr-2024","41","102.00"
