"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESC","01-Feb-2024","37","0.01"
"MRP","PRIRESD","01-Feb-2024","37","0.01"
"MRP","PRIRESE","01-Feb-2024","37","0.00"
"MRP","CONRESA","01-Feb-2024","38","12.34"
"MRP","CONRESB","01-Feb-2024","38","10.49"
"MRP","CONRESC","01-Feb-2024","38","9.25"
"MRP","CONRESD","01-Feb-2024","38","7.40"
"MRP","CONRESE","01-Feb-2024","38","3.08"
"MRP","PRIRESA","01-Feb-2024","38","0.01"
"MRP","PRIRESB","01-Feb-2024","38","0.01"
"MRP","PRIRESC","01-Feb-2024","38","0.01"
"MRP","PRIRESD","01-Feb-2024","38","0.01"
"MRP","PRIRESE","01-Feb-2024","38","0.00"
"MRP","CONRESA","01-Feb-2024","39","12.34"
"MRP","CONRESB","01-Feb-2024","39","10.49"
"MRP","CONRESC","01-Feb-2024","39","9.25"
"MRP","CONRESD","01-Feb-2024","39","7.40"
"MRP","CONRESE","01-Feb-2024","39","3.08"
"MRP","PRIRESA","01-Feb-2024","39","0.01"
"MRP","PRIRESB","01-Feb-2024","39","0.01"
"MRP","PRIRESC","01-Feb-2024","39","0.01"
"MRP","PRIRESD","01-Feb-2024","39","0.01"
"MRP","PRIRESE","01-Feb-2024","39","0.00"
"MRP","CONRESA","01-Feb-2024","40","10.00"
"MRP","CONRESB","01-Feb-2024","40","8.50"
"MRP","CONRESC","01-Feb-2024","40","7.50"
"MRP","CONRESD","01-Feb-2024","40","6.00"
"MRP","CONRESE","01-Feb-2024","40","2.50"
"MRP","PRIRESA","01-Feb-2024","40","0.05"
"MRP","PRIRESB","01-Feb-2024","40","0.04"
"MRP","PRIRESC","01-Feb-2024","40","0.04"
"MRP","PRIRESD","01-Feb-2024","40","0.03"
"MRP","PRIRESE","01-Feb-2024","40","0.01"
"MRP","CONRESA","01-Feb-2024","41","10.00"
"MRP","CONRESB","01-Feb-2024","41","8.50"
"MRP","CONRESC","01-Feb-2024","41","7.50"
"MRP","CONRESD","01-Feb-2024","41","6.00"
"MRP","CONRESE","01-Feb-2024","41","2.50"
"MRP","PRIRESA","01-Feb-2024","41","0.05"
"MRP","PRIRESB","01-Feb-2024","41","0.04"
"MRP","PRIRESC","01-Feb-2024","41","0.04"
"MRP","PRIRESD","01-Feb-2024","41","0.03"
"MRP","PRIRESE","01-Feb-2024","41","0.01"
"MRP","CONRESA","01-Feb-2024","42","10.00"
"MRP","CONRESB","01-Feb-2024","42","8.50"
"MRP","CONRESC","01-Feb-2024","42","7.50"
"MRP","CONRESD","01-Feb-2024","42","6.00"
"MRP","CONRESE","01-Feb-2024","42","2.50"
"MRP","PRIRESA","01-Feb-2024","42","0.05"
"MRP","PRIRESB","01-Feb-2024","42","0.04"
"MRP","PRIRESC","01-Feb-2024","42","0.04"
"MRP","PRIRESD","01-Feb-2024","42","0.03"
"MRP","PRIRESE","01-Feb-2024","42","0.01"
"MRP","CONRESA","01-Feb-2024","43","2.00"
"MRP","CONRESB","01-Feb-2024","43","1.70"
"MRP","CONRESC","01-Feb-2024","43","1.50"
"MRP","CONRESD","01-Feb-2024","43","1.20"
"MRP","CONRESE","01-Feb-2024","43","0.50"
"MRP","PRIRESA","01-Feb-2024","43","0.01"
"MRP","PRIRESB","01-Feb-2024","43","0.01"
"MRP","PRIRESC","01-Feb-2024","43","0.01"
"MRP","PRIRESD","01-Feb-2024","43","0.01"
"MRP","PRIRESE","01-Feb-2024","43","0.00"
