"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)"
"MFP","10-Jan-2024","43","14.00"
"MFP","10-Jan-2024","44","10.00"
"MFP","10-Jan-2024","45","10.00"
"MFP","10-Jan-2024","46","10.00"
"MFP","10-Jan-2024","47","10.00"
"MFP","10-Jan-2024","48","9.80"
"MFP","11-Jan-2024","1","9.80"
"MFP","11-Jan-2024","2","9.80"
"MFP","11-Jan-2024","3","9.80"
"MFP","11-Jan-2024","4","9.80"
"MFP","11-Jan-2024","5","9.80"
"MFP","11-Jan-2024","6","9.80"
"MFP","11-Jan-2024","7","9.80"
"MFP","11-Jan-2024","8","9.80"
"MFP","11-Jan-2024","9","9.80"
"MFP","11-Jan-2024","10","9.80"
"MFP","11-Jan-2024","11","9.80"
"MFP","11-Jan-2024","12","10.00"
"MFP","11-Jan-2024","13","10.00"
"MFP","11-Jan-2024","14","15.00"
"MFP","11-Jan-2024","15","20.03"
"MFP","11-Jan-2024","16","20.03"
"MFP","11-Jan-2024","17","10.00"
"MFP","11-Jan-2024","18","22.22"
"MFP","11-Jan-2024","19","10.00"
"MFP","11-Jan-2024","20","15.00"
"MFP","11-Jan-2024","21","15.00"
"MFP","11-Jan-2024","22","15.00"
"MFP","11-Jan-2024","23","15.00"
"MFP","11-Jan-2024","24","10.00"
"MFP","11-Jan-2024","25","15.00"
"MFP","11-Jan-2024","26","15.00"
"MFP","11-Jan-2024","27","15.00"
"MFP","11-Jan-2024","28","10.00"
"MFP","11-Jan-2024","29","15.00"
"MFP","11-Jan-2024","30","15.00"
"MFP","11-Jan-2024","31","18.00"
"MFP","11-Jan-2024","32","15.00"
"MFP","11-Jan-2024","33","15.00"
"MFP","11-Jan-2024","34","22.83"
"MFP","11-Jan-2024","35","20.88"
"MFP","11-Jan-2024","36","22.22"
"MFP","11-Jan-2024","37","53.57"
"MFP","11-Jan-2024","38","22.22"
"MFP","11-Jan-2024","39","53.57"
"MFP","11-Jan-2024","40","35.00"
"MFP","11-Jan-2024","41","24.68"
"MFP","11-Jan-2024","42","22.24"
"MFP","11-Jan-2024","43","18.00"
"MFP","11-Jan-2024","44","13.50"
"MFP","11-Jan-2024","45","15.00"
"MFP","11-Jan-2024","46","15.00"
"MFP","11-Jan-2024","47","10.00"
"MFP","11-Jan-2024","48","10.00"
"MFP","12-Jan-2024","1","10.00"
"MFP","12-Jan-2024","2","9.80"
"MFP","12-Jan-2024","3","9.80"
"MFP","12-Jan-2024","4","9.80"
"MFP","12-Jan-2024","5","9.80"
"MFP","12-Jan-2024","6","9.80"
"MFP","12-Jan-2024","7","9.80"
"MFP","12-Jan-2024","8","9.80"
"MFP","12-Jan-2024","9","9.80"
"MFP","12-Jan-2024","10","9.80"
"MFP","12-Jan-2024","11","9.80"
"MFP","12-Jan-2024","12","15.00"
"MFP","12-Jan-2024","13","15.00"
"MFP","12-Jan-2024","14","9.80"
"MFP","12-Jan-2024","15","15.00"
"MFP","12-Jan-2024","16","24.68"
"MFP","12-Jan-2024","17","15.00"
"MFP","12-Jan-2024","18","24.68"
"MFP","12-Jan-2024","19","15.00"
"MFP","12-Jan-2024","20","22.22"
"MFP","12-Jan-2024","21","15.00"
"MFP","12-Jan-2024","22","15.00"
"MFP","12-Jan-2024","23","15.00"
"MFP","12-Jan-2024","24","14.48"
"MFP","12-Jan-2024","25","17.11"
"MFP","12-Jan-2024","26","18.00"
"MFP","12-Jan-2024","27","18.00"
"MFP","12-Jan-2024","28","15.00"
"MFP","12-Jan-2024","29","15.00"
"MFP","12-Jan-2024","30","21.10"
"MFP","12-Jan-2024","31","15.00"
"MFP","12-Jan-2024","32","15.00"
"MFP","12-Jan-2024","33","15.00"
"MFP","12-Jan-2024","34","20.49"
"MFP","12-Jan-2024","35","15.00"
"MFP","12-Jan-2024","36","19.42"
"MFP","12-Jan-2024","37","53.57"
"MFP","12-Jan-2024","38","22.22"
"MFP","12-Jan-2024","39","53.57"
"MFP","12-Jan-2024","40","35.00"
"MFP","12-Jan-2024","41","23.70"
"MFP","12-Jan-2024","42","22.22"
"MFP","12-Jan-2024","43","17.10"
"MFP","12-Jan-2024","44","14.48"
"MFP","12-Jan-2024","45","10.00"
"MFP","12-Jan-2024","46","10.00"
"MFP","12-Jan-2024","47","10.00"
"MFP","12-Jan-2024","48","10.00"
"MFP","13-Jan-2024","1","15.00"
"MFP","13-Jan-2024","2","10.00"
"MFP","13-Jan-2024","3","9.80"
"MFP","13-Jan-2024","4","9.80"
"MFP","13-Jan-2024","5","9.80"
"MFP","13-Jan-2024","6","9.80"
"MFP","13-Jan-2024","7","9.80"
"MFP","13-Jan-2024","8","9.80"
"MFP","13-Jan-2024","9","10.00"
"MFP","13-Jan-2024","10","10.00"
"MFP","13-Jan-2024","11","10.00"
"MFP","13-Jan-2024","12","10.00"
"MFP","13-Jan-2024","13","10.00"
"MFP","13-Jan-2024","14","10.00"
"MFP","13-Jan-2024","15","24.68"
"MFP","13-Jan-2024","16","24.68"
"MFP","13-Jan-2024","17","10.00"
"MFP","13-Jan-2024","18","30.03"
"MFP","13-Jan-2024","19","10.00"
"MFP","13-Jan-2024","20","10.00"
"MFP","13-Jan-2024","21","10.00"
"MFP","13-Jan-2024","22","10.00"
"MFP","13-Jan-2024","23","10.00"
"MFP","13-Jan-2024","24","10.00"
"MFP","13-Jan-2024","25","10.00"
"MFP","13-Jan-2024","26","10.00"
"MFP","13-Jan-2024","27","10.00"
"MFP","13-Jan-2024","28","9.80"
"MFP","13-Jan-2024","29","10.00"
"MFP","13-Jan-2024","30","10.00"
"MFP","13-Jan-2024","31","10.00"
"MFP","13-Jan-2024","32","9.80"
"MFP","13-Jan-2024","33","9.80"
"MFP","13-Jan-2024","34","10.00"
"MFP","13-Jan-2024","35","10.00"
"MFP","13-Jan-2024","36","10.00"
"MFP","13-Jan-2024","37","44.44"
"MFP","13-Jan-2024","38","15.00"
"MFP","13-Jan-2024","39","50.00"
"MFP","13-Jan-2024","40","30.03"
"MFP","13-Jan-2024","41","22.22"
"MFP","13-Jan-2024","42","10.89"
"MFP","13-Jan-2024","43","10.00"
"MFP","13-Jan-2024","44","10.00"
"MFP","13-Jan-2024","45","10.00"
"MFP","13-Jan-2024","46","10.00"
"MFP","13-Jan-2024","47","14.19"
"MFP","13-Jan-2024","48","10.00"
"MFP","14-Jan-2024","1","10.00"
"MFP","14-Jan-2024","2","10.00"
"MFP","14-Jan-2024","3","9.80"
"MFP","14-Jan-2024","4","9.80"
"MFP","14-Jan-2024","5","9.80"
"MFP","14-Jan-2024","6","9.80"
"MFP","14-Jan-2024","7","9.80"
"MFP","14-Jan-2024","8","9.80"
"MFP","14-Jan-2024","9","9.80"
"MFP","14-Jan-2024","10","9.80"
"MFP","14-Jan-2024","11","9.80"
"MFP","14-Jan-2024","12","9.80"
"MFP","14-Jan-2024","13","20.03"
"MFP","14-Jan-2024","14","20.03"
"MFP","14-Jan-2024","15","35.00"
"MFP","14-Jan-2024","16","35.44"
"MFP","14-Jan-2024","17","15.00"
"MFP","14-Jan-2024","18","35.44"
"MFP","14-Jan-2024","19","10.00"
"MFP","14-Jan-2024","20","20.03"
"MFP","14-Jan-2024","21","10.00"
"MFP","14-Jan-2024","22","10.00"
"MFP","14-Jan-2024","23","10.00"
"MFP","14-Jan-2024","24","10.00"
"MFP","14-Jan-2024","25","10.00"
"MFP","14-Jan-2024","26","10.00"
"MFP","14-Jan-2024","27","10.00"
"MFP","14-Jan-2024","28","10.00"
"MFP","14-Jan-2024","29","10.00"
"MFP","14-Jan-2024","30","10.00"
"MFP","14-Jan-2024","31","10.00"
"MFP","14-Jan-2024","32","10.00"
"MFP","14-Jan-2024","33","10.00"
"MFP","14-Jan-2024","34","14.00"
