"INFORMATION TYPE","RESERVE GROUP","DATE","PERIOD","PRICE ($/MWh)"
"MRP","PRIRESE","01-Jul-2024","25","0.00"
"MRP","CONRESA","01-Jul-2024","26","0.05"
"MRP","CONRESB","01-Jul-2024","26","0.04"
"MRP","CONRESC","01-Jul-2024","26","0.04"
"MRP","CONRESD","01-Jul-2024","26","0.03"
"MRP","CONRESE","01-Jul-2024","26","0.01"
"MRP","PRIRESA","01-Jul-2024","26","0.01"
"MRP","PRIRESB","01-Jul-2024","26","0.01"
"MRP","PRIRESC","01-Jul-2024","26","0.01"
"MRP","PRIRESD","01-Jul-2024","26","0.01"
"MRP","PRIRESE","01-Jul-2024","26","0.00"
"MRP","CONRESA","01-Jul-2024","27","2.00"
"MRP","CONRESB","01-Jul-2024","27","1.70"
"MRP","CONRESC","01-Jul-2024","27","1.50"
"MRP","CONRESD","01-Jul-2024","27","1.20"
"MRP","CONRESE","01-Jul-2024","27","0.50"
"MRP","PRIRESA","01-Jul-2024","27","0.01"
"MRP","PRIRESB","01-Jul-2024","27","0.01"
"MRP","PRIRESC","01-Jul-2024","27","0.01"
"MRP","PRIRESD","01-Jul-2024","27","0.01"
"MRP","PRIRESE","01-Jul-2024","27","0.00"
"MRP","CONRESA","01-Jul-2024","28","2.00"
"MRP","CONRESB","01-Jul-2024","28","1.70"
"MRP","CONRESC","01-Jul-2024","28","1.50"
"MRP","CONRESD","01-Jul-2024","28","1.20"
"MRP","CONRESE","01-Jul-2024","28","0.50"
"MRP","PRIRESA","01-Jul-2024","28","0.01"
"MRP","PRIRESB","01-Jul-2024","28","0.01"
"MRP","PRIRESC","01-Jul-2024","28","0.01"
"MRP","PRIRESD","01-Jul-2024","28","0.01"
"MRP","PRIRESE","01-Jul-2024","28","0.00"
"MRP","CONRESA","01-Jul-2024","29","7.11"
"MRP","CONRESB","01-Jul-2024","29","6.04"
"MRP","CONRESC","01-Jul-2024","29","5.33"
"MRP","CONRESD","01-Jul-2024","29","4.27"
"MRP","CONRESE","01-Jul-2024","29","1.78"
"MRP","PRIRESA","01-Jul-2024","29","0.01"
"MRP","PRIRESB","01-Jul-2024","29","0.01"
"MRP","PRIRESC","01-Jul-2024","29","0.01"
"MRP","PRIRESD","01-Jul-2024","29","0.01"
"MRP","PRIRESE","01-Jul-2024","29","0.00"
"MRP","CONRESA","01-Jul-2024","30","7.11"
"MRP","CONRESB","01-Jul-2024","30","6.04"
"MRP","CONRESC","01-Jul-2024","30","5.33"
"MRP","CONRESD","01-Jul-2024","30","4.27"
"MRP","CONRESE","01-Jul-2024","30","1.78"
"MRP","PRIRESA","01-Jul-2024","30","0.01"
"MRP","PRIRESB","01-Jul-2024","30","0.01"
"MRP","PRIRESC","01-Jul-2024","30","0.01"
"MRP","PRIRESD","01-Jul-2024","30","0.01"
"MRP","PRIRESE","01-Jul-2024","30","0.00"
"MRP","CONRESA","01-Jul-2024","31","7.11"
"MRP","CONRESB","01-Jul-2024","31","6.04"
"MRP","CONRESC","01-Jul-2024","31","5.33"
"MRP","CONRESD","01-Jul-2024","31","4.27"
"MRP","CONRESE","01-Jul-2024","31","1.78"
"MRP","PRIRESA","01-Jul-2024","31","0.01"
"MRP","PRIRESB","01-Jul-2024","31","0.01"
"MRP","PRIRESC","01-Jul-2024","31","0.01"
"MRP","PRIRESD","01-Jul-2024","31","0.01"
"MRP","PRIRESE","01-Jul-2024","31","0.00"
"MRP","CONRESA","01-Jul-2024","32","0.10"
"MRP","CONRESB","01-Jul-2024","32","0.08"
"MRP","CONRESC","01-Jul-2024","32","0.07"
"MRP","CONRESD","01-Jul-2024","32","0.06"
"MRP","CONRESE","01-Jul-2024","32","0.02"
"MRP","PRIRESA","01-Jul-2024","32","0.01"
"MRP","PRIRESB","01-Jul-2024","32","0.01"
"MRP","PRIRESC","01-Jul-2024","32","0.01"
"MRP","PRIRESD","01-Jul-2024","32","0.01"
"MRP","PRIRESE","01-Jul-2024","32","0.00"
"MRP","CONRESA","01-Jul-2024","33","7.11"
"MRP","CONRESB","01-Jul-2024","33","6.04"
"MRP","CONRESC","01-Jul-2024","33","5.33"
"MRP","CONRESD","01-Jul-2024","33","4.27"
"MRP","CONRESE","01-Jul-2024","33","1.78"
"MRP","PRIRESA","01-Jul-2024","33","0.06"
"MRP","PRIRESB","01-Jul-2024","33","0.05"
"MRP","PRIRESC","01-Jul-2024","33","0.04"
"MRP","PRIRESD","01-Jul-2024","33","0.04"
"MRP","PRIRESE","01-Jul-2024","33","0.01"
"MRP","CONRESA","01-Jul-2024","34","12.14"
"MRP","CONRESB","01-Jul-2024","34","10.32"
"MRP","CONRESC","01-Jul-2024","34","9.11"
"MRP","CONRESD","01-Jul-2024","34","7.28"
"MRP","CONRESE","01-Jul-2024","34","3.04"
"MRP","PRIRESA","01-Jul-2024","34","0.06"
"MRP","PRIRESB","01-Jul-2024","34","0.05"
"MRP","PRIRESC","01-Jul-2024","34","0.04"
"MRP","PRIRESD","01-Jul-2024","34","0.04"
"MRP","PRIRESE","01-Jul-2024","34","0.01"
"MRP","CONRESA","01-Jul-2024","35","12.12"
"MRP","CONRESB","01-Jul-2024","35","10.30"
"MRP","CONRESC","01-Jul-2024","35","9.09"
"MRP","CONRESD","01-Jul-2024","35","7.27"
"MRP","CONRESE","01-Jul-2024","35","3.03"
"MRP","PRIRESA","01-Jul-2024","35","0.01"
"MRP","PRIRESB","01-Jul-2024","35","0.01"
"MRP","PRIRESC","01-Jul-2024","35","0.01"
"MRP","PRIRESD","01-Jul-2024","35","0.01"
"MRP","PRIRESE","01-Jul-2024","35","0.00"
"MRP","CONRESA","01-Jul-2024","36","12.33"
"MRP","CONRESB","01-Jul-2024","36","10.48"
"MRP","CONRESC","01-Jul-2024","36","9.25"
"MRP","CONRESD","01-Jul-2024","36","7.40"
"MRP","CONRESE","01-Jul-2024","36","3.08"
"MRP","PRIRESA","01-Jul-2024","36","0.01"
"MRP","PRIRESB","01-Jul-2024","36","0.01"
"MRP","PRIRESC","01-Jul-2024","36","0.01"
"MRP","PRIRESD","01-Jul-2024","36","0.01"
"MRP","PRIRESE","01-Jul-2024","36","0.00"
"MRP","CONRESA","01-Jul-2024","37","17.76"
"MRP","CONRESB","01-Jul-2024","37","15.10"
"MRP","CONRESC","01-Jul-2024","37","13.32"
"MRP","CONRESD","01-Jul-2024","37","10.66"
"MRP","CONRESE","01-Jul-2024","37","4.44"
"MRP","PRIRESA","01-Jul-2024","37","0.06"
"MRP","PRIRESB","01-Jul-2024","37","0.05"
"MRP","PRIRESC","01-Jul-2024","37","0.04"
"MRP","PRIRESD","01-Jul-2024","37","0.04"
"MRP","PRIRESE","01-Jul-2024","37","0.01"
"MRP","CONRESA","01-Jul-2024","38","12.34"
"MRP","CONRESB","01-Jul-2024","38","10.49"
"MRP","CONRESC","01-Jul-2024","38","9.25"
"MRP","CONRESD","01-Jul-2024","38","7.40"
"MRP","CONRESE","01-Jul-2024","38","3.08"
"MRP","PRIRESA","01-Jul-2024","38","0.06"
"MRP","PRIRESB","01-Jul-2024","38","0.05"
"MRP","PRIRESC","01-Jul-2024","38","0.04"
"MRP","PRIRESD","01-Jul-2024","38","0.04"
"MRP","PRIRESE","01-Jul-2024","38","0.01"
"MRP","CONRESA","01-Jul-2024","39","22.13"
"MRP","CONRESB","01-Jul-2024","39","18.81"
"MRP","CONRESC","01-Jul-2024","39","16.60"
"MRP","CONRESD","01-Jul-2024","39","13.28"
"MRP","CONRESE","01-Jul-2024","39","5.53"
"MRP","PRIRESA","01-Jul-2024","39","0.06"
"MRP","PRIRESB","01-Jul-2024","39","0.05"
"MRP","PRIRESC","01-Jul-2024","39","0.04"
"MRP","PRIRESD","01-Jul-2024","39","0.04"
"MRP","PRIRESE","01-Jul-2024","39","0.02"
"MRP","CONRESA","01-Jul-2024","40","17.61"
"MRP","CONRESB","01-Jul-2024","40","14.97"
"MRP","CONRESC","01-Jul-2024","40","13.21"
"MRP","CONRESD","01-Jul-2024","40","10.57"
"MRP","CONRESE","01-Jul-2024","40","4.40"
"MRP","PRIRESA","01-Jul-2024","40","0.06"
"MRP","PRIRESB","01-Jul-2024","40","0.05"
"MRP","PRIRESC","01-Jul-2024","40","0.04"
